,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
3927164,263569,2012-11-18 00:50:54,24,216,,,55,19759,3,1.0,1,2.64,0.0029,4.49,7,114.36,0,6401,1,119,3,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2558351,171774,2013-02-21 12:47:26,32,220,,,219,5002,5,4.5,1,4.48,0.1259,6.07,1,377.05,1,21160,5,47,2,0,1,0,,10371.1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2663102,178716,2013-01-24 08:43:36,5,219,,,219,136065,3,3.5,0,3.22,0.2662,5.07,12,167.0,0,26743,4,79,1,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
4526159,303637,2013-05-16 15:28:33,5,219,,,219,32171,0,0.0,1,0.0,0.0026,4.88,7,219.0,0,8261,1,6,2,0,1,0,,76.86,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3194744,214575,2013-02-27 12:07:14,32,220,,,103,114312,5,4.0,1,2.4,,4.89,20,197.52,0,11197,1,45,2,2,1,1,,1619.23,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
491850,32892,2013-05-14 20:07:34,14,100,,,70,99599,4,4.5,1,4.32,0.0415,5.05,9,75.64,1,19558,1,7,2,0,1,0,,3660.66,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
3569006,239705,2012-12-24 11:23:20,5,219,,,219,139675,4,4.5,1,2.3,,5.26,33,134.0,0,23466,1,0,1,0,1,0,,118.24,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
1618404,108743,2013-04-12 18:45:39,15,55,,,109,16171,4,4.5,0,3.85,0.2013,4.91,2,108.95,1,19715,7,68,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2800141,187989,2012-11-10 19:11:05,5,219,,,219,69600,3,4.0,1,1.1,,4.67,30,90.0,0,7376,2,100,2,0,1,0,,904.56,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2566580,172322,2013-02-13 03:58:16,5,219,,,219,109964,3,4.5,1,1.1,0.0108,5.09,15,209.0,0,24077,2,2,1,0,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
1750985,117558,2013-03-28 20:59:32,5,219,,,219,113317,3,4.5,0,1.61,0.0042,4.53,10,149.0,0,20551,2,8,2,4,2,1,,256.96,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1331932,89232,2012-12-28 12:04:33,15,55,,,158,125208,3,3.5,0,3.87,0.2287,4.02,18,32.32,0,15260,1,5,2,1,2,0,,,0,,,,,,,,,,1.0,0.0,10.0,1.0,0.0,10.0,,,,,,,,,,0,,0
425446,28491,2013-02-15 11:27:00,5,219,,,219,11297,4,4.0,1,1.1,0.0668,4.8,25,203.0,0,13388,1,148,3,0,1,1,-18.6373,190.82,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4297396,288364,2013-04-08 09:36:13,5,219,,,219,85336,3,2.0,0,3.18,0.0925,4.85,21,99.0,0,16858,4,0,6,1,3,0,,136.9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3144448,211097,2013-02-19 20:49:37,5,219,,,219,86912,3,4.5,1,1.79,0.0326,5.26,12,99.0,0,4748,2,2,2,1,1,1,,1.46,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
922480,61591,2013-02-17 11:34:10,5,219,,,219,57972,3,4.5,1,2.77,0.1345,4.73,8,59.0,0,4254,1,21,2,0,1,0,,236.8,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4370286,293227,2013-01-13 14:39:32,5,219,,,219,4435,0,2.5,0,1.61,,4.27,13,54.0,0,3422,2,5,2,0,1,1,,217.48,0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,11.0,0,,0
2032257,136398,2012-11-11 23:00:08,14,100,,,100,68038,4,4.0,1,4.2,0.1626,5.31,2,112.82,0,6948,3,5,2,0,1,1,,323.26,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4845067,325102,2012-11-15 08:45:41,5,219,,,219,134152,2,3.5,1,2.77,0.153,4.37,35,34.0,1,22311,1,45,2,0,1,0,,1420.93,0,,,,1.0,0.0,17.0,1.0,0.0,17.0,,,,1.0,0.0,17.0,,,,,,,1.0,0.0,17.0,0,,0
3340251,224324,2013-03-17 12:14:30,18,129,,,55,83133,4,4.5,1,5.31,0.0451,5.96,9,275.93,0,10979,5,152,2,2,1,0,,515.06,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3823175,256701,2013-03-11 19:32:54,5,219,,,219,31945,4,4.5,1,4.61,,5.89,33,386.0,0,4447,2,32,2,0,1,1,,4229.39,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3456415,232101,2013-03-09 18:01:47,5,219,,,219,14890,0,3.5,1,1.1,0.0069,4.66,18,130.0,0,25851,1,7,2,0,1,1,,175.2,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3913927,262731,2012-12-13 08:54:34,5,219,,,219,47744,4,4.5,0,5.7,0.4989,5.88,22,309.0,0,5872,1,5,1,0,1,0,,224.39,0,,,,0.0,0.0,,0.0,0.0,,,1.0,,0.0,1.0,,,,,,,,0.0,1.0,,0,,0
2328196,156369,2013-03-22 20:48:29,24,216,,,219,22523,3,4.0,1,2.4,0.0364,4.59,9,89.41,0,16799,1,5,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
537505,35898,2013-05-13 14:04:42,5,219,3.0,156.19,219,105746,2,3.5,1,2.3,0.0087,4.75,33,80.0,0,24674,1,44,3,0,3,0,,718.97,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4681706,314072,2012-12-25 14:41:40,5,219,,,219,43870,2,3.5,1,2.4,0.001,4.62,32,90.0,0,8347,1,2,4,0,2,1,,106.37,0,,,,-1.0,0.0,11.0,-1.0,1.0,11.0,,,,-1.0,0.0,20.0,,,,,,,-1.0,0.0,20.0,0,,0
4394539,294877,2013-03-12 22:08:08,23,181,,,219,64108,3,3.5,0,4.9,0.3995,5.47,13,187.33,0,25426,4,21,2,2,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1844722,123886,2013-05-02 11:24:04,18,129,,,225,70364,3,3.5,0,1.39,0.002,4.54,13,52.26,0,11308,1,71,1,0,1,1,,5762.32,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
223011,14968,2013-06-13 07:59:51,5,219,,,219,136175,2,3.5,0,2.3,0.0298,0.0,25,152.0,1,27608,3,11,2,0,1,0,,115.66,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
2558307,171770,2013-03-12 00:48:24,22,92,,,216,19748,3,4.0,0,4.19,0.0075,4.92,29,90.85,1,28172,3,2,2,0,1,1,-5.2856,,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,0,,0
3552631,238558,2013-01-22 19:44:45,5,219,,,219,50030,2,3.5,1,2.71,0.0674,4.24,33,59.0,0,24120,1,14,2,0,1,0,,291.64,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3920922,263181,2013-05-02 13:21:02,5,219,2.33,183.99,219,123538,3,4.0,0,3.18,0.3854,4.26,1,70.0,1,23414,1,0,1,0,1,1,,188.4,0,,,,1.0,0.0,21.0,,,,,,,1.0,0.0,21.0,,,,,,,-1.0,0.0,2.0,0,,0
1607802,108056,2013-01-10 22:01:15,22,92,,,219,88218,4,3.5,1,2.77,0.2357,4.98,7,95.11,0,25964,1,8,2,0,2,1,,,0,,,,0.0,0.0,,1.0,0.0,4.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2561112,171955,2013-03-20 21:53:29,24,216,,,219,5322,4,4.0,1,5.17,0.3311,5.88,22,294.38,0,9402,5,37,2,0,1,0,-3.6692,,0,,,,0.0,0.0,17.0,0.0,0.0,15.0,,,,0.0,0.0,18.0,,,,,,,0.0,0.0,18.0,0,,0
1910532,128273,2013-06-29 18:09:41,32,220,,,202,126276,4,0.0,0,2.2,,0.0,21,196.47,1,20687,3,42,1,0,1,1,,,1,,,,,,,,,,,1.0,,,,,,,,,,,,,,0,,0
549087,36698,2013-03-11 13:20:43,32,220,,,48,69119,3,3.5,0,2.2,0.0132,4.62,9,24.67,0,8469,11,93,2,1,1,0,,,1,,,,1.0,0.0,65.0,,1.0,,1.0,0.0,64.0,,,,,,,,,,,,,0,,0
768729,51410,2013-05-22 20:23:24,5,219,,,219,62237,2,3.5,1,3.14,0.1316,5.03,27,75.0,0,26067,1,11,4,0,2,0,,157.62,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
492451,32931,2012-12-16 16:16:08,5,219,,,219,45721,4,4.5,1,0.0,0.0077,4.78,31,106.0,0,20355,2,5,2,0,1,1,-28.7899,,0,,,,-1.0,0.0,6.0,,,,,,,-1.0,0.0,19.0,,,,,,,-1.0,0.0,19.0,0,,0
2673373,179397,2012-12-07 06:01:44,5,219,,,219,19835,2,2.5,1,0.0,,4.37,9,80.0,0,15171,2,0,2,0,1,1,,73.27,1,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4500297,301928,2013-02-16 14:45:11,5,219,,,219,14971,3,4.0,0,1.61,0.1376,4.84,29,129.0,0,5665,1,2,1,0,1,0,,107.06,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
4637479,311101,2013-03-05 22:27:51,5,219,,,32,117143,3,4.5,0,2.64,,5.05,26,153.0,0,987,1,116,2,0,1,1,,5254.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
662870,44356,2013-01-23 16:43:08,5,219,,,219,126899,5,4.5,1,3.87,0.0652,5.7,12,158.0,1,11180,1,2,2,0,1,1,-27.2828,81.31,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3737903,251037,2013-04-27 07:48:58,5,219,,,219,66129,2,3.0,1,3.0,,4.33,19,68.0,0,5116,1,0,3,0,1,1,,1.68,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3350712,225051,2012-12-09 10:25:17,5,219,,,219,17997,3,3.5,0,0.69,,4.82,33,102.0,1,4613,5,12,2,0,1,0,-16.3388,231.98,0,,,,1.0,0.0,6.0,,,,,,,1.0,0.0,6.0,,,,,,,1.0,0.0,6.0,0,,0
4654800,312254,2013-06-30 17:50:09,5,219,,,219,87466,3,4.5,1,1.95,0.147,0.0,3,97.0,0,9494,2,12,1,0,1,1,,260.46,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4118846,276335,2013-03-10 06:36:43,14,100,,,100,29900,3,4.5,1,3.61,0.0888,5.23,31,126.37,0,19215,1,5,2,0,1,1,,102.94,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,4.0,0,,0
1230835,82341,2013-01-30 16:17:04,5,219,,,219,41712,4,4.5,1,5.79,0.3754,5.97,27,513.0,0,24700,5,62,1,2,1,0,,,0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2218483,148968,2013-06-13 20:17:40,11,103,3.53,258.32,219,49713,3,4.0,0,2.64,,0.0,32,312.6,1,11425,4,74,2,2,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2257544,151573,2013-05-11 02:21:45,15,55,,,99,122646,3,3.5,1,5.05,0.3049,5.29,30,168.94,0,4440,1,36,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
1412520,94704,2012-12-25 06:54:43,14,100,,,219,23268,4,3.5,0,5.79,0.1937,5.62,13,289.2,0,5143,2,95,2,2,1,1,,343.57,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4458471,299160,2012-12-13 00:06:11,5,219,,,219,133689,4,4.5,1,5.19,0.6166,5.72,6,132.0,1,17012,1,4,1,1,1,0,,2081.53,0,,,,0.0,0.0,42.0,-1.0,0.0,10.0,,,,0.0,0.0,42.0,,,,,,,0.0,0.0,42.0,0,,0
3068427,206062,2013-05-28 13:31:44,5,219,,295.0,219,120352,2,4.0,1,1.39,0.0017,4.4,32,71.0,0,18774,1,4,5,0,2,1,,228.83,0,,,,-1.0,0.0,7.0,-1.0,0.0,7.0,,,,1.0,0.0,10.0,,,,,,,-1.0,0.0,7.0,0,,0
3372035,226491,2013-05-12 11:00:49,5,219,,,219,28209,3,4.0,1,1.95,0.0,5.1,10,119.0,0,7434,2,159,2,0,1,1,,315.41,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3290875,220972,2013-01-23 19:18:04,5,219,,,55,80649,4,4.0,0,2.48,,5.22,31,187.0,1,10625,2,121,2,0,1,1,,3960.68,0,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,,,,,0,,0
2382292,159964,2013-05-09 12:53:17,24,39,,,219,94128,3,3.5,1,1.79,,4.67,26,117.13,0,22307,2,56,1,0,1,1,,,0,,,,-1.0,0.0,33.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4858233,326037,2013-06-23 15:17:05,5,219,,,219,12224,4,4.5,1,2.83,,0.0,20,116.0,1,20853,1,10,2,0,1,0,,16.41,1,,,,0.0,0.0,,-1.0,0.0,11.0,,,,1.0,0.0,11.0,,,,,,,0.0,0.0,,0,,0
2650330,177857,2012-11-06 13:04:16,5,219,,,219,21155,3,3.0,0,5.69,0.0991,5.65,1,106.0,1,4562,6,41,1,0,1,0,,677.82,0,,,,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,10.0,,,,,,,0.0,0.0,,0,,0
926656,61857,2013-06-15 18:51:58,5,219,,,219,36531,3,3.0,1,3.43,0.0177,0.0,11,110.0,0,23904,1,7,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
2079982,139607,2013-06-28 14:54:16,14,100,,,100,41024,4,4.0,0,0.69,0.0117,0.0,22,160.66,0,19400,1,22,2,0,1,1,,185.99,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
3190826,214292,2013-06-07 10:41:19,24,216,,,59,112866,5,4.5,1,3.33,,0.0,1,495.55,0,9326,4,267,1,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3942773,264630,2013-02-12 17:40:28,24,216,,,216,48861,4,4.0,1,4.06,0.0274,5.12,20,125.04,1,28172,4,43,2,1,1,0,,,0,,,,0.0,0.0,40.0,0.0,0.0,,1.0,0.0,17.0,1.0,0.0,17.0,,,,,,,,,,1,577.7,1
3235996,217340,2013-01-25 22:46:56,5,219,,,219,75952,2,2.0,1,1.1,,4.45,25,60.0,0,10328,2,5,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,8.0,,,,,,,1.0,0.0,2.0,0,,0
461076,30868,2013-01-13 16:07:56,24,85,,,211,125187,4,4.0,0,2.94,0.2341,5.86,9,145.0,0,25831,4,28,2,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3281065,220299,2013-01-25 09:11:35,5,219,,,219,84239,2,3.0,1,2.3,,4.42,15,55.0,0,22221,1,28,1,0,1,1,,14.34,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,7.0,0,,0
1270101,85052,2013-02-16 13:23:14,5,219,,,219,58117,3,4.5,1,1.1,,4.97,33,119.0,0,19191,1,7,2,0,1,1,,546.41,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3700306,248469,2013-03-25 13:56:34,5,219,3.27,147.52,219,76433,2,2.0,1,0.69,0.0044,4.14,24,59.0,1,4748,1,30,1,0,1,0,,79.65,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
2385204,160150,2013-02-09 08:52:29,5,219,,,56,78266,5,5.0,1,4.3,0.0828,5.65,3,237.0,0,16170,2,120,2,0,1,0,,5535.23,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2897013,194569,2013-01-19 14:06:41,5,219,,,219,96426,4,3.5,1,1.61,0.2168,3.89,1,22.0,0,3422,1,1,1,0,1,0,,70.46,0,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,68.0,0,,0
1811044,121676,2012-12-26 14:49:15,16,31,3.75,245.82,32,21205,3,4.5,0,4.48,0.2673,5.5,13,158.69,0,11783,3,4,2,0,1,0,,,0,,,,,,,,,,,,,,,,1.0,0.0,15.0,1.0,0.0,11.0,1.0,0.0,3.0,0,,0
3576665,240216,2013-06-13 11:06:06,5,219,,,219,80832,4,4.5,0,4.28,0.1612,0.0,15,214.0,0,7714,2,106,2,0,1,1,,2379.44,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1534927,102998,2013-02-01 05:15:19,5,117,,,129,137231,5,4.5,1,4.95,0.0939,6.21,13,484.0,0,16076,8,19,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
1489569,99855,2013-05-20 19:49:49,30,216,,,225,110511,3,4.0,0,3.14,,4.14,14,73.58,0,24331,1,11,2,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
27519,1860,2012-12-20 07:45:17,5,137,,,219,47961,3,3.5,0,5.1,0.4768,5.23,13,139.0,1,25426,1,33,2,0,1,0,,,0,,,,0.0,0.0,,,1.0,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0
582002,38876,2013-03-28 20:49:58,5,219,,,219,57259,2,2.0,0,2.48,0.0385,4.29,25,90.0,0,22097,2,3,3,1,1,0,,244.64,0,,,,,,,,,,,,,1.0,0.0,25.0,,,,,,,1.0,0.0,25.0,0,,0
4255823,285634,2013-06-28 15:21:59,24,216,,,219,102112,5,4.5,1,4.81,0.3813,0.0,3,643.87,0,20319,4,27,2,0,1,1,,,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
3003769,201690,2013-02-15 16:25:20,5,219,,,219,119316,4,4.5,1,4.01,0.0761,5.5,32,440.0,0,23190,1,1,2,0,1,1,,114.7,0,,,,,1.0,,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
1671395,112271,2013-05-09 09:12:18,14,100,,,41,74616,4,4.5,0,6.23,0.7391,5.53,6,212.55,0,17549,2,8,1,0,1,1,,4794.58,0,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,2.0,,1.0,,,,,0,,0
3644706,244851,2013-06-22 18:33:33,14,100,,,100,21534,3,4.5,1,2.89,0.0994,0.0,7,80.33,0,7306,1,105,2,0,1,1,,949.93,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2683417,180081,2013-06-12 08:53:34,14,100,3.34,158.62,100,4214,2,2.0,1,2.3,0.0277,0.0,19,166.85,0,519,1,23,1,0,8,1,,164.89,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0,,0
2566079,172292,2013-01-10 04:00:51,24,99,,,99,81975,0,3.5,0,4.39,0.168,5.12,18,117.47,0,8159,4,34,1,0,1,0,,,0,-1.0,0.0,35.0,,,,,,,,,,-1.0,0.0,3.0,-1.0,0.0,5.0,-1.0,0.0,5.0,,,,0,,0
4004800,268742,2013-04-03 10:29:22,5,219,,,100,58948,3,5.0,1,1.79,0.0123,5.21,6,196.0,0,982,5,6,2,0,1,0,,1876.56,0,,,,,,,,1.0,,,,,1.0,0.0,17.0,,,,,,,0.0,0.0,,0,,0
619968,41431,2013-05-20 15:32:42,16,31,3.29,112.72,99,69704,2,3.0,0,4.13,0.105,4.35,1,97.9,0,21150,1,1,1,0,1,0,,241.48,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
2269047,152343,2013-06-13 20:23:57,32,220,,,219,53141,4,4.0,1,1.39,0.0261,0.0,30,170.6,1,23904,5,95,2,0,1,0,,7951.22,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1106369,73864,2013-04-21 18:33:19,18,129,,,129,104931,3,3.5,0,0.69,,4.57,15,79.62,0,6679,3,158,2,0,1,1,,152.25,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4751964,318838,2013-03-01 20:59:12,5,219,3.5,122.63,219,54428,2,4.0,1,0.0,0.0045,4.51,34,90.0,0,5537,1,8,2,1,1,1,,108.98,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
668492,44715,2012-11-11 07:44:21,14,100,,,219,78261,3,4.5,1,1.79,0.6794,5.02,2,138.78,0,16358,2,1,2,0,1,0,,178.18,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
4499875,301902,2013-03-17 05:59:58,5,219,,,219,40647,2,3.5,0,1.1,0.0296,4.3,36,83.0,1,23190,2,127,2,0,1,0,,2428.71,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3184966,213886,2013-03-27 21:07:29,5,219,,,219,32437,2,3.0,1,2.3,0.0222,4.42,33,60.0,0,691,2,22,2,0,1,1,,957.27,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
1029760,68757,2012-11-04 16:50:32,5,219,,,219,3858,4,4.5,0,5.7,0.5035,5.99,6,429.0,0,5872,1,4,1,0,1,1,,712.99,1,,,,0.0,0.0,,0.0,0.0,,,1.0,,1.0,0.0,6.0,,,,,,,0.0,0.0,,0,,0
4044573,271349,2013-05-10 11:18:46,18,129,,,219,93461,5,4.5,1,4.87,0.2573,5.98,31,187.06,0,23090,3,122,2,0,1,0,,4930.5,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1678221,112733,2013-03-15 15:29:05,5,219,,,219,84858,3,4.5,1,2.83,0.0271,5.24,24,119.0,0,18310,1,1,2,0,1,1,-15.9805,1542.22,0,,,,,,,-1.0,0.0,7.0,,,,,,,,,,,,,-1.0,0.0,7.0,0,,0
3360547,225771,2013-01-21 19:31:40,14,100,,,97,30074,4,4.5,1,1.79,0.0125,5.65,30,141.0,0,21018,2,112,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3000908,201480,2013-06-06 18:59:13,5,219,,,219,48847,3,4.0,1,3.61,0.0879,0.0,26,169.0,0,9137,1,2,1,0,1,1,,71.07,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4688699,314551,2013-01-30 10:06:28,5,219,,,219,2137,3,4.0,0,4.04,0.3378,5.11,9,167.0,1,16810,2,45,2,0,1,1,,161.19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1139153,76076,2013-02-03 21:25:31,15,97,,,97,6167,4,4.0,1,3.18,0.2454,5.7,10,230.7,0,24824,6,6,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
3900898,261828,2013-02-08 13:25:16,12,173,,,99,102654,3,4.0,1,1.39,0.0003,4.71,13,108.26,0,13292,3,42,2,2,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,8.0,1.0,1.0,8.0,,,,0,,0
3717712,249659,2013-06-07 20:41:55,5,219,,,219,129011,2,4.0,1,2.08,0.0741,0.0,19,102.0,0,8841,4,72,2,2,1,0,,121.57,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
560152,37428,2012-11-06 11:08:41,18,129,,,56,112474,4,4.0,1,4.32,0.2249,4.97,30,66.63,0,26137,3,73,2,0,1,1,,355.81,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2122020,142383,2013-03-14 10:33:48,14,100,,,100,49945,4,4.5,1,2.89,0.0653,5.63,6,214.24,0,7683,1,1,2,0,1,1,,0.38,0,,,,0.0,0.0,12.0,0.0,0.0,,,,,-1.0,0.0,13.0,,,,,,,-1.0,0.0,13.0,0,,0
4879923,327556,2013-04-26 02:36:26,5,215,,,215,48570,3,4.0,0,5.06,0.3147,4.56,16,90.0,0,14858,2,0,2,0,1,1,,81.5,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,1,234.01,1
4577792,307145,2013-06-23 00:27:43,5,219,,,219,45609,2,3.5,1,2.56,0.0192,0.0,22,95.0,0,21382,2,10,1,0,1,0,,353.84,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4358242,292402,2012-12-22 14:27:03,5,219,,,14,55315,4,4.0,0,2.71,0.0354,5.12,30,118.0,1,9387,11,43,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,17.0,,,,,,,,,,0,,0
1127576,75295,2013-05-29 16:24:36,5,219,,,219,66025,2,4.5,1,2.48,0.025,4.51,7,119.0,0,26343,1,3,1,0,1,1,,140.63,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
4304031,288787,2013-03-05 12:33:09,5,219,,,219,28309,2,3.5,1,1.61,0.1051,4.36,9,70.0,0,10993,1,0,1,0,1,0,,44.38,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
3911784,262588,2012-12-06 16:21:34,5,219,,,219,34642,2,4.0,0,1.39,,4.83,10,172.0,0,2108,2,19,1,0,1,0,,156.03,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2909460,195436,2013-02-13 16:22:50,5,68,,,68,139653,4,4.0,0,4.88,0.159,4.73,4,83.0,0,19866,1,0,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3253039,218455,2013-01-04 11:19:53,5,219,,,219,25355,4,4.0,1,1.1,,5.93,21,290.0,0,23448,1,4,2,0,1,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
4205592,282199,2013-04-01 08:48:23,5,219,,,219,108751,5,4.5,1,4.23,0.1222,6.2,12,495.0,0,15307,2,26,2,0,1,1,,260.99,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2812883,188901,2013-06-13 12:02:07,5,219,,,216,72362,2,0.0,0,3.78,,0.0,22,75.0,0,8609,11,99,2,0,1,0,,6746.09,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
